Rgn,Country                     , Status   ,Latitude,  Longtiude,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8, Filename 
3,Argentina                     ,WMO_Member, -47.734, -65.908,    ,    ,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PUERTO_DESEADO_AERO_87896.csv                                    
3,Argentina                     ,WMO_Member, -35.351, -57.292,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PUNTA_INDIO_B_A_87596.csv                                        
3,Argentina                     ,WMO_Member, -29.205, -59.693,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, RECONQUISTA_AERO_87270.csv                                       
3,Argentina                     ,WMO_Member, -27.439, -59.046,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, RESISTENCIA_AERO_87155.csv                                       
3,Argentina                     ,WMO_Member, -33.095, -64.277,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, RIO_CUARTO_AERO_87453.csv                                        
3,Argentina                     ,WMO_Member, -51.611, -69.308,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, RIO_GALLEGOS_AERO_87925.csv                                      
3,Argentina                     ,WMO_Member, -53.780, -67.759,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, RIO_GRANDE_B_A_87934.csv                                         
3,Argentina                     ,WMO_Member, -32.908, -60.782,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, ROSARIO_AERO_87480.csv                                           
3,Argentina                     ,WMO_Member, -24.844, -65.476,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,TSUN, SALTA_AERO_87047.csv                                             
3,Argentina                     ,WMO_Member, -40.757, -65.031,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, SAN_ANTONIO_OESTE_AERO_87784.csv                                 
3,Argentina                     ,WMO_Member, -34.455, -58.584,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , SAN_FERNANDO_AERO_87553.csv                                      
3,Argentina                     ,WMO_Member, -31.574, -68.422,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, SAN_JUAN_AERO_87311.csv                                          
3,Argentina                     ,WMO_Member, -49.308, -67.803,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, SAN_JULIAN_AERO_87909.csv                                        
3,Argentina                     ,WMO_Member, -33.274, -66.351,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, SAN_LUIS_AERO_87436.csv                                          
3,Argentina                     ,WMO_Member, -33.073, -68.465,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, SAN_MARTIN_87416.csv                                             
3,Argentina                     ,WMO_Member, -34.550, -58.733,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,TSUN, SAN_MIGUEL_87569.csv                                             
3,Argentina                     ,WMO_Member, -34.591, -68.401,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, SAN_RAFAEL_AERO_87509.csv                                        
3,Argentina                     ,WMO_Member, -36.593, -64.280,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, SANTA_ROSA_AERO_87623.csv                                        
3,Argentina                     ,WMO_Member, -27.755, -64.300,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, SANTIAGO_DEL_ESTERO_AERO_87129.csv                               
3,Argentina                     ,WMO_Member, -31.708, -60.805,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , SAUCE_VIEJO_AERO_87371.csv                                       
3,Argentina                     ,WMO_Member, -37.241, -59.233,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, TANDIL_AERO_87645.csv                                            
3,Argentina                     ,WMO_Member, -22.616, -63.796,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, TARTAGAL_AERO_87022.csv                                          
3,Argentina                     ,WMO_Member, -28.067, -67.565,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , TINOGASTA_87211.csv                                              
3,Argentina                     ,WMO_Member, -43.209, -65.282,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, TRELEW_AERO_87828.csv                                            
3,Argentina                     ,WMO_Member, -38.359, -60.284,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , TRES_ARROYOS_87688.csv                                           
3,Argentina                     ,WMO_Member, -26.837, -65.108,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, TUCUMAN_AERO_87121.csv                                           
3,Argentina                     ,WMO_Member, -54.840, -68.303,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, USHUAIA_AERO_87938.csv                                           
3,Argentina                     ,WMO_Member, -33.682, -61.961,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, VENADO_TUERTO_AERO_87468.csv                                     
3,Argentina                     ,WMO_Member, -40.863, -63.007,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, VIEDMA_AERO_87791.csv                                            
3,Argentina                     ,WMO_Member, -29.906, -63.728,PRCP,DP01,TMAX,    ,TAVG,    ,MNVP,    , VILLA_DE_MARIA_D_RIO_SECO_87244.csv                              
3,Argentina                     ,WMO_Member, -31.951, -65.149,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, VILLA_DOLORES_AERO_87328.csv                                     
3,Argentina                     ,WMO_Member, -33.718, -65.374,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, VILLA_REYNOLDS_AERO_87448.csv                                    
3,Brazil                        ,WMO_Member,  -9.108, -45.949,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, ALTO_PARNAIBA_82970.csv                                          
3,Brazil                        ,WMO_Member, -10.953, -37.054,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, ARACAJU_83096.csv                                                
3,Brazil                        ,WMO_Member, -15.903, -52.245,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, ARAGARCAS_83368.csv                                              
3,Brazil                        ,WMO_Member,  -7.104, -48.201,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, ARAGUAINA_82659.csv                                              
3,Brazil                        ,WMO_Member, -19.606, -46.950,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, ARAXA_83579.csv                                                  
3,Brazil                        ,WMO_Member,  -8.434, -37.055,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, ARCOVERDE_82890.csv                                              
3,Brazil                        ,WMO_Member, -31.306, -54.119,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, BAGE_83980.csv                                                   
3,Brazil                        ,WMO_Member, -20.031, -46.009,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, BAMBUI_83582.csv                                                 
3,Brazil                        ,WMO_Member,  -7.301, -39.271,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, BARBALHA_82784.csv                                               
3,Brazil                        ,WMO_Member, -11.085, -43.139,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, BARRA_83179.csv                                                  
3,Brazil                        ,WMO_Member,  -5.506, -45.237,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, BARRA_DO_CORDA_82571.csv                                         
3,Brazil                        ,WMO_Member,  -1.436, -48.437,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, BELEM_82191.csv                                                  
3,Brazil                        ,WMO_Member, -19.934, -43.952,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, BELO_HORIZONTE_83587.csv                                         
3,Brazil                        ,WMO_Member,  -2.642, -54.944,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, BELTERRA_82246.csv                                               
3,Brazil                        ,WMO_Member, -28.669, -50.442,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, BOM_JESUS_83919.csv                                              
3,Brazil                        ,WMO_Member, -13.251, -43.405,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, BOM_JESUS_DA_LAPA_83288.csv                                      
3,Brazil                        ,WMO_Member, -15.790, -47.926,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, BRASILIA_83377.csv                                               
3,Brazil                        ,WMO_Member, -27.384, -51.216,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CAMPOS_NOVOS_83887.csv                                           
3,Brazil                        ,WMO_Member, -18.726, -49.562,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CAPINOPOLIS_83514.csv                                            
3,Brazil                        ,WMO_Member, -19.736, -42.137,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CARATINGA_83592.csv                                              
3,Brazil                        ,WMO_Member, -14.297, -43.771,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CARINHANHA_83408.csv                                             
3,Brazil                        ,WMO_Member,  -7.337, -47.460,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CAROLINA_82765.csv                                               
3,Brazil                        ,WMO_Member, -29.196, -51.186,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CAXIAS_DO_SUL_83942.csv                                          
3,Brazil                        ,WMO_Member,  -3.743, -43.352,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CHAPADINHA_82382.csv                                             
3,Brazil                        ,WMO_Member, -11.101, -38.524,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CIPO_83192.csv                                                   
3,Brazil                        ,WMO_Member,  -8.259, -49.264,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CONCEICAO_DO_ARAGUAIA_82861.csv                                  
3,Brazil                        ,WMO_Member, -22.022, -42.364,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CORDEIRO_83718.csv                                               
3,Brazil                        ,WMO_Member, -28.626, -53.614,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CRUZ_ALTA_83912.csv                                              
3,Brazil                        ,WMO_Member,  -6.426, -36.791,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CRUZETA_82693.csv                                                
3,Brazil                        ,WMO_Member, -25.449, -49.231,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, CURITIBA_83842.csv                                               
3,Brazil                        ,WMO_Member, -30.543, -52.525,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, ENCRUZILHADA_DO_SUL_83964.csv                                    
3,Brazil                        ,WMO_Member, -15.549, -47.339,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, FORMOSA_83379.csv                                                
3,Brazil                        ,WMO_Member,  -3.815, -38.538,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, FORTALEZA_82397.csv                                              
3,Brazil                        ,WMO_Member,  -4.261, -38.931,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, GUARAMIRANGA_82487.csv                                           
3,Brazil                        ,WMO_Member, -16.581, -39.783,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, GUARATINGA_83446.csv                                             
3,Brazil                        ,WMO_Member, -25.503, -50.638,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, IRATI_83836.csv                                                  
3,Brazil                        ,WMO_Member, -11.272, -37.795,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, ITABAIANINHA_83195.csv                                           
3,Brazil                        ,WMO_Member, -21.204, -41.906,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, ITAPERUNA_83695.csv                                              
3,Brazil                        ,WMO_Member, -15.448, -44.366,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, JANUARIA_83386.csv                                               
3,Brazil                        ,WMO_Member, -17.924, -51.717,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, JATAI_83464.csv                                                  
3,Brazil                        ,WMO_Member,  -7.095, -34.849,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, JOAO_PESSOA_82798.csv                                            
3,Brazil                        ,WMO_Member, -21.770, -43.364,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, JUIZ_DE_FORA_83692.csv                                           
3,Brazil                        ,WMO_Member, -27.802, -50.336,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, LAGES_83891.csv                                                  
3,Brazil                        ,WMO_Member, -21.226, -44.980,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, LAVRAS_83687.csv                                                 
3,Brazil                        ,WMO_Member, -12.558, -41.389,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, LENCOIS_83242.csv                                                
3,Brazil                        ,WMO_Member,  -0.045, -51.110,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, MACAPA_82098.csv                                                 
3,Brazil                        ,WMO_Member, -21.681, -45.941,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, MACHADO_83683.csv                                                
3,Brazil                        ,WMO_Member,  -3.103, -60.016,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, MANAUS_82331.csv                                                 
3,Brazil                        ,WMO_Member, -23.400, -51.917,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, MARINGA_83767.csv                                                
3,Brazil                        ,WMO_Member, -16.686, -43.844,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, MONTES_CLAROS_83437.csv                                          
3,Brazil                        ,WMO_Member,  -5.137, -38.357,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, MORADA_NOVA_82588.csv                                            
3,Brazil                        ,WMO_Member, -11.547, -41.151,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, MORRO_DO_CHAPEU_83184.csv                                        
3,Brazil                        ,WMO_Member,  -5.837, -35.208,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, NATAL_82598.csv                                                  
3,Brazil                        ,WMO_Member,  -7.879, -40.092,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, OURICURI_82753.csv                                               
3,Brazil                        ,WMO_Member,  -9.420, -36.620,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PALMEIRA_DOS_INDIOS_82992.csv                                    
3,Brazil                        ,WMO_Member, -17.244, -46.882,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PARACATU_83479.csv                                               
3,Brazil                        ,WMO_Member, -28.229, -52.412,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PASSO_FUNDO_83914.csv                                            
3,Brazil                        ,WMO_Member,  -8.132, -41.143,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PAULISTANA_82882.csv                                             
3,Brazil                        ,WMO_Member,  -8.969, -48.177,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PEDRO_AFONSO_82863.csv                                           
3,Brazil                        ,WMO_Member, -12.015, -48.545,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PEIXE_83228.csv                                                  
3,Brazil                        ,WMO_Member,  -9.389, -40.523,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PETROLINA_82983.csv                                              
3,Brazil                        ,WMO_Member, -15.855, -48.966,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PIRENOPOLIS_83376.csv                                            
3,Brazil                        ,WMO_Member,  -4.276, -41.794,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PIRIPIRI_82480.csv                                               
3,Brazil                        ,WMO_Member, -30.054, -51.175,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PORTO_ALEGRE_83967.csv                                           
3,Brazil                        ,WMO_Member,  -1.751, -52.236,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PORTO_DE_MOZ_82184.csv                                           
3,Brazil                        ,WMO_Member, -10.214, -36.842,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, PROPRIA_83097.csv                                                
3,Brazil                        ,WMO_Member,  -5.173, -39.287,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, QUIXERAMOBIM_82586.csv                                           
3,Brazil                        ,WMO_Member,  -8.059, -34.959,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, RECIFE_CURADO_82900.csv                                          
